"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
3237,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3237,"Chuwa",NA,"Village development committee","Village development committee"
3238,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3238,"Deupurkot",NA,"Village development committee","Village development committee"
3239,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3239,"Deurali",NA,"Village development committee","Village development committee"
3240,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3240,"Dhairing",NA,"Village development committee","Village development committee"
3241,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3241,"Durlung",NA,"Village development committee","Village development committee"
3242,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3242,"Falamkhani",NA,"Village development committee","Village development committee"
3243,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3243,"FalebasDevisthan",NA,"Village development committee","Village development committee"
3244,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3244,"FulebasKhanigaun",NA,"Village development committee","Village development committee"
3245,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3245,"Hosrangdi",NA,"Village development committee","Village development committee"
3246,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3246,"Huwas",NA,"Village development committee","Village development committee"
3247,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3247,"Karkineta",NA,"Village development committee","Village development committee"
3248,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3248,"Katuwachaupari",NA,"Village development committee","Village development committee"
3249,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3249,"KhaulaLakuri",NA,"Village development committee","Village development committee"
3250,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3250,"Khurkot",NA,"Village development committee","Village development committee"
3251,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3251,"Kurgha",NA,"Village development committee","Village development committee"
3252,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3252,"Kyang",NA,"Village development committee","Village development committee"
3253,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3253,"Lekhfant",NA,"Village development committee","Village development committee"
3254,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3254,"Limithana",NA,"Village development committee","Village development committee"
3255,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3255,"LunkhuDeurali",NA,"Village development committee","Village development committee"
3256,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3256,"MajhphantMallaj",NA,"Village development committee","Village development committee"
3257,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3257,"Mudikuwa",NA,"Village development committee","Village development committee"
3258,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3258,"Nagliwang",NA,"Village development committee","Village development committee"
3259,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3259,"Pakhapani",NA,"Village development committee","Village development committee"
3260,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3260,"Pakuwa",NA,"Village development committee","Village development committee"
3261,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3261,"Pang",NA,"Village development committee","Village development committee"
3262,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3262,"Pangrang",NA,"Village development committee","Village development committee"
3263,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3263,"Ramjadeurali",NA,"Village development committee","Village development committee"
3264,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3264,"Saligram",NA,"Village development committee","Village development committee"
3265,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3265,"Salija",NA,"Village development committee","Village development committee"
3266,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3266,"Saraukhola",NA,"Village development committee","Village development committee"
3267,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3267,"ShankarPokhari",NA,"Village development committee","Village development committee"
3268,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3268,"Shivalaya",NA,"Village development committee","Village development committee"
3269,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3269,"Taklak",NA,"Village development committee","Village development committee"
3270,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3270,"ThanaMaulo",NA,"Village development committee","Village development committee"
3271,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3271,"Thapathana",NA,"Village development committee","Village development committee"
3272,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3272,"Thulipokhari",NA,"Village development committee","Village development committee"
3273,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3273,"Tilahar",NA,"Village development committee","Village development committee"
3274,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3274,"Tribeni",NA,"Village development committee","Village development committee"
3275,157,"NPL","Nepal",5,"West",12,"Dhaualagiri",63,"Parbat",3275,"Urampokhara",NA,"Village development committee","Village development committee"
3276,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3276,"Aanppipal",NA,"Village development committee","Village development committee"
3277,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3277,"AaruArbang",NA,"Village development committee","Village development committee"
3278,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3278,"AaruChanuate",NA,"Village development committee","Village development committee"
3279,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3279,"Aarupokhari",NA,"Village development committee","Village development committee"
3280,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3280,"Asrang",NA,"Village development committee","Village development committee"
3281,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3281,"Baguwa",NA,"Village development committee","Village development committee"
3282,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3282,"Bakrang",NA,"Village development committee","Village development committee"
3283,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3283,"Bhirkot",NA,"Village development committee","Village development committee"
3284,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3284,"Bhumlichok",NA,"Village development committee","Village development committee"
3285,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3285,"Bihi",NA,"Village development committee","Village development committee"
3286,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3286,"Borlang",NA,"Village development committee","Village development committee"
3287,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3287,"Bunkot",NA,"Village development committee","Village development committee"
3288,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3288,"Chhaikampar",NA,"Village development committee","Village development committee"
3289,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3289,"Chhoprak",NA,"Village development committee","Village development committee"
3290,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3290,"Chumchet",NA,"Village development committee","Village development committee"
3291,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3291,"Chyngli",NA,"Village development committee","Village development committee"
3292,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3292,"Darbhung",NA,"Village development committee","Village development committee"
3293,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3293,"Deurali",NA,"Village development committee","Village development committee"
3294,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3294,"Dhawa",NA,"Village development committee","Village development committee"
3295,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3295,"Dhuwakot",NA,"Village development committee","Village development committee"
3296,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3296,"Finam",NA,"Village development committee","Village development committee"
3297,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3297,"Fujel",NA,"Village development committee","Village development committee"
3298,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3298,"Gaikhur",NA,"Village development committee","Village development committee"
3299,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3299,"Gakhu",NA,"Village development committee","Village development committee"
3300,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3300,"Ghairung",NA,"Village development committee","Village development committee"
3301,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3301,"Ghyachok",NA,"Village development committee","Village development committee"
3302,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3302,"Ghyalchok",NA,"Village development committee","Village development committee"
3303,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3303,"Gumda",NA,"Village development committee","Village development committee"
3304,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3304,"Hansapur",NA,"Village development committee","Village development committee"
3305,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3305,"Harmhi",NA,"Village development committee","Village development committee"
3306,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3306,"Jaubari",NA,"Village development committee","Village development committee"
3307,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3307,"Kashigaun",NA,"Village development committee","Village development committee"
3308,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3308,"Kerabari",NA,"Village development committee","Village development committee"
3309,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3309,"Kerauja",NA,"Village development committee","Village development committee"
3310,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3310,"Kharibot",NA,"Village development committee","Village development committee"
3311,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3311,"Khoplang",NA,"Village development committee","Village development committee"
3312,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3312,"Laprak",NA,"Village development committee","Village development committee"
3313,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3313,"Lapu",NA,"Village development committee","Village development committee"
3314,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3314,"Lho",NA,"Village development committee","Village development committee"
3315,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3315,"Makaising",NA,"Village development committee","Village development committee"
3316,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3316,"Manakamana",NA,"Village development committee","Village development committee"
3317,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3317,"Manbu",NA,"Village development committee","Village development committee"
3318,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3318,"Masel",NA,"Village development committee","Village development committee"
3319,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3319,"Muchhok",NA,"Village development committee","Village development committee"
3320,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3320,"Namjung",NA,"Village development committee","Village development committee"
3321,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3321,"Nareshwor",NA,"Village development committee","Village development committee"
3322,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3322,"Palumtar",NA,"Village development committee","Village development committee"
3323,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3323,"Panchkhuwadeurali",NA,"Village development committee","Village development committee"
3324,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3324,"Pandrung",NA,"Village development committee","Village development committee"
3325,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3325,"PrithbinarayanN.P.",NA,"Village development committee","Village development committee"
3326,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3326,"Prok",NA,"Village development committee","Village development committee"
3327,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3327,"Samagaun",NA,"Village development committee","Village development committee"
3328,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3328,"Saurpani",NA,"Village development committee","Village development committee"
3329,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3329,"Shreenathkot",NA,"Village development committee","Village development committee"
3330,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3330,"Simjung",NA,"Village development committee","Village development committee"
3331,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3331,"Sirdibas",NA,"Village development committee","Village development committee"
3332,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3332,"Swara",NA,"Village development committee","Village development committee"
3333,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3333,"Taklung",NA,"Village development committee","Village development committee"
3334,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3334,"Takukot",NA,"Village development committee","Village development committee"
3335,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3335,"Takumajhalakuribot",NA,"Village development committee","Village development committee"
3336,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3336,"Tandrang",NA,"Village development committee","Village development committee"
3337,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3337,"Tanglichok",NA,"Village development committee","Village development committee"
3338,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3338,"Taple",NA,"Village development committee","Village development committee"
3339,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3339,"Thalajung",NA,"Village development committee","Village development committee"
3340,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3340,"Thumi",NA,"Village development committee","Village development committee"
3341,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3341,"Uhya",NA,"Village development committee","Village development committee"
3342,157,"NPL","Nepal",5,"West",13,"Gandaki",64,"Gorkha",3342,"Warpak",NA,"Village development committee","Village development committee"
3343,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3343,"ArbaVijaya",NA,"Village development committee","Village development committee"
3344,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3344,"Armala",NA,"Village development committee","Village development committee"
3345,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3345,"Bhachok",NA,"Village development committee","Village development committee"
3346,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3346,"BhadaureTamagi",NA,"Village development committee","Village development committee"
3347,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3347,"Bharatpokhari",NA,"Village development committee","Village development committee"
3348,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3348,"Chapakot",NA,"Village development committee","Village development committee"
3349,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3349,"Dangsing",NA,"Village development committee","Village development committee"
3350,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3350,"Deurali",NA,"Village development committee","Village development committee"
3351,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3351,"Dhampus",NA,"Village development committee","Village development committee"
3352,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3352,"DhikurePokhari",NA,"Village development committee","Village development committee"
3353,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3353,"Dhital",NA,"Village development committee","Village development committee"
3354,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3354,"Ghachok",NA,"Village development committee","Village development committee"
3355,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3355,"Ghandruk",NA,"Village development committee","Village development committee"
3356,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3356,"Hansapur",NA,"Village development committee","Village development committee"
3357,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3357,"Hemaja",NA,"Village development committee","Village development committee"
3358,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3358,"Kahun",NA,"Village development committee","Village development committee"
3359,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3359,"Kalika",NA,"Village development committee","Village development committee"
3360,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3360,"Kaskikot",NA,"Village development committee","Village development committee"
3361,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3361,"KritinachneChaur",NA,"Village development committee","Village development committee"
3362,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3362,"Lahachok",NA,"Village development committee","Village development committee"
3363,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3363,"Lamachaur",NA,"Village development committee","Village development committee"
3364,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3364,"LekhnathN.P.",NA,"Village development committee","Village development committee"
3365,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3365,"Lumle",NA,"Village development committee","Village development committee"
3366,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3366,"Lwangghale",NA,"Village development committee","Village development committee"
3367,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3367,"Machhapuchchhre",NA,"Village development committee","Village development committee"
3368,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3368,"Majhthana",NA,"Village development committee","Village development committee"
3369,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3369,"Mauja",NA,"Village development committee","Village development committee"
3370,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3370,"Mijuredada",NA,"Village development committee","Village development committee"
3371,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3371,"Namarjung",NA,"Village development committee","Village development committee"
3372,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3372,"Nirmalpokhari",NA,"Village development committee","Village development committee"
3373,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3373,"Parche",NA,"Village development committee","Village development committee"
3374,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3374,"PokharaN.P.",NA,"Village development committee","Village development committee"
3375,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3375,"Pumdibhumdi",NA,"Village development committee","Village development committee"
3376,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3376,"Puranchaur",NA,"Village development committee","Village development committee"
3377,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3377,"Reevan",NA,"Village development committee","Village development committee"
3378,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3378,"Rupakot",NA,"Village development committee","Village development committee"
3379,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3379,"Saimarang",NA,"Village development committee","Village development committee"
3380,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3380,"Salyan",NA,"Village development committee","Village development committee"
3381,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3381,"Sarangkot",NA,"Village development committee","Village development committee"
3382,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3382,"Sardikhola",NA,"Village development committee","Village development committee"
3383,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3383,"Siddha",NA,"Village development committee","Village development committee"
3384,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3384,"Sildujure",NA,"Village development committee","Village development committee"
3385,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3385,"Thumakodada",NA,"Village development committee","Village development committee"
3386,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3386,"Thumki",NA,"Village development committee","Village development committee"
3387,157,"NPL","Nepal",5,"West",13,"Gandaki",65,"Kaski",3387,"Valam",NA,"Village development committee","Village development committee"
3388,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3388,"Archalbot",NA,"Village development committee","Village development committee"
3389,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3389,"Bahundanda",NA,"Village development committee","Village development committee"
3390,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3390,"Bajhakhet",NA,"Village development committee","Village development committee"
3391,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3391,"Balungpani",NA,"Village development committee","Village development committee"
3392,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3392,"Bangre",NA,"Village development committee","Village development committee"
3393,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3393,"Bansar",NA,"Village development committee","Village development committee"
3394,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3394,"Besishahar",NA,"Village development committee","Village development committee"
3395,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3395,"Bhalayakharka",NA,"Village development committee","Village development committee"
3396,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3396,"Bharte",NA,"Village development committee","Village development committee"
3397,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3397,"Bhoje",NA,"Village development committee","Village development committee"
3398,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3398,"Bhorletar",NA,"Village development committee","Village development committee"
3399,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3399,"Bhoteoodar",NA,"Village development committee","Village development committee"
3400,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3400,"Bhujung",NA,"Village development committee","Village development committee"
3401,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3401,"Bhulbhule",NA,"Village development committee","Village development committee"
3402,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3402,"Bichaur",NA,"Village development committee","Village development committee"
3403,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3403,"Chakratirtha",NA,"Village development committee","Village development committee"
3404,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3404,"Chandisthan",NA,"Village development committee","Village development committee"
3405,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3405,"Chandreshwor",NA,"Village development committee","Village development committee"
3406,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3406,"Chiti",NA,"Village development committee","Village development committee"
3407,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3407,"Dhamilikuwa",NA,"Village development committee","Village development committee"
3408,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3408,"Dhodeni",NA,"Village development committee","Village development committee"
3409,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3409,"Dhuseni",NA,"Village development committee","Village development committee"
3410,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3410,"Dudhpokhari",NA,"Village development committee","Village development committee"
3411,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3411,"Duradanda",NA,"Village development committee","Village development committee"
3412,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3412,"Faleni",NA,"Village development committee","Village development committee"
3413,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3413,"Gauda",NA,"Village development committee","Village development committee"
3414,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3414,"Gaunshahar",NA,"Village development committee","Village development committee"
3415,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3415,"Ghanpokhara",NA,"Village development committee","Village development committee"
3416,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3416,"Ghermu",NA,"Village development committee","Village development committee"
3417,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3417,"Gilunng",NA,"Village development committee","Village development committee"
3418,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3418,"Hiletaksar",NA,"Village development committee","Village development committee"
3419,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3419,"Ilampokhari",NA,"Village development committee","Village development committee"
3420,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3420,"Isaneshwar",NA,"Village development committee","Village development committee"
3421,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3421,"Jita",NA,"Village development committee","Village development committee"
3422,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3422,"Karapu",NA,"Village development committee","Village development committee"
3423,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3423,"Khudi",NA,"Village development committee","Village development committee"
3424,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3424,"Kolki",NA,"Village development committee","Village development committee"
3425,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3425,"Kunchha",NA,"Village development committee","Village development committee"
3426,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3426,"Maling",NA,"Village development committee","Village development committee"
3427,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3427,"Mohoriyakot",NA,"Village development committee","Village development committee"
3428,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3428,"Nalma",NA,"Village development committee","Village development committee"
3429,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3429,"Nauthar",NA,"Village development committee","Village development committee"
3430,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3430,"Neta",NA,"Village development committee","Village development committee"
3431,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3431,"Pachok",NA,"Village development committee","Village development committee"
3432,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3432,"Parewadada",NA,"Village development committee","Village development committee"
3433,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3433,"Pasagaun",NA,"Village development committee","Village development committee"
3434,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3434,"Puranokot",NA,"Village development committee","Village development committee"
3435,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3435,"Pyarjung",NA,"Village development committee","Village development committee"
3436,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3436,"Ramgha",NA,"Village development committee","Village development committee"
3437,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3437,"Samibhanjyang",NA,"Village development committee","Village development committee"
3438,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3438,"ShreeBhanjyang",NA,"Village development committee","Village development committee"
3439,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3439,"Simpani",NA,"Village development committee","Village development committee"
3440,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3440,"Sindure",NA,"Village development committee","Village development committee"
3441,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3441,"Sundarbazar",NA,"Village development committee","Village development committee"
3442,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3442,"Suryapal",NA,"Village development committee","Village development committee"
3443,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3443,"Taghring",NA,"Village development committee","Village development committee"
3444,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3444,"Tandrang(Taksar)",NA,"Village development committee","Village development committee"
3445,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3445,"Tarkughat",NA,"Village development committee","Village development committee"
3446,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3446,"Tarku",NA,"Village development committee","Village development committee"
3447,157,"NPL","Nepal",5,"West",13,"Gandaki",66,"Lamjung",3447,"Udipur",NA,"Village development committee","Village development committee"
